,iteration, 2MiB get time, recover pysical , sum getting time, former flip, later flip, sum flip, flip in page, form time, later time, searching time, entire time,dump
207,208,0.0590793,2.4574,2.51648,16,1,5948,6293,11.1021,11.0209,11.102100000000002,4075.223307354002,4
208,209,0.0598186,7.0568,7.11662,37,21,6006,6342,10.4509,6.67589,17.1268,4099.466727354002,4
209,210,0.0583907,5.36613,5.42452,19,5,6025,6361,11.4538,9.98052,11.45388,4116.345127354001,4
210,211,0.0589004,4.00591,4.06481,33,19,6077,6399,9.79277,8.45634,18.2491,4138.659037354001,4
211,212,0.0607389,6.24522,6.30596,17,8,6094,6419,12.1211,9.69745,12.12115,4157.086147354001,4
212,213,0.0613143,4.26587,4.32718,40,8,6142,6458,10.6216,7.70128,18.3229,4179.736227354001,4
213,214,0.0622317,7.70352,7.76576,19,9,6161,6483,11.611,9.57167,11.611030000000001,4199.113017354001,4
214,215,0.0612683,8.40062,8.46189,39,28,6228,6536,9.7284,9.05623,18.7846,4226.359507354002,4
215,216,0.0623009,6.75008,6.81238,17,11,6245,6559,12.0405,11.0657,12.040500000000002,4245.212387354002,4
216,217,0.0636998,6.67387,6.73757,38,17,6300,6600,10.473,7.49724,17.9703,4269.920257354002,4
217,218,0.0622662,8.92185,8.98412,18,4,6318,6618,11.1932,11.1724,11.193100000000001,4290.097477354002,4
218,219,0.0615534,8.19344,8.25499,34,17,6369,6659,10.2851,7.06969,17.3549,4315.707367354002,4
219,220,0.0633492,3.76054,3.82389,14,3,6383,6672,11.6399,10.9592,11.6399,4331.1711573540015,4
220,221,0.0638491,5.04786,5.11171,29,17,6429,6709,10.003,7.50582,17.5088,4353.791667354001,4
221,222,0.0617076,5.84722,5.90893,19,12,6448,6732,11.275,10.3428,11.274999999999999,4370.975597354001,4
222,223,0.0645336,7.88339,7.94792,37,29,6514,6781,9.57646,6.22306,15.7995,4394.723017354001,4
223,224,0.064731,6.32774,6.39247,18,6,6532,6801,12.1388,9.59079,12.138810000000001,4413.254297354001,4
224,225,0.0628196,4.31784,4.38066,33,16,6581,6837,9.82255,8.51581,18.3384,4435.973357354002,4
225,226,0.0620228,7.12623,7.18825,15,7,6596,6857,12.0821,10.0413,12.0821,4455.243707354001,4
226,227,0.0631794,3.94463,4.00781,30,12,6638,6894,9.93954,9.03431,18.9739,4478.225417354001,4
227,228,0.0638811,8.64376,8.70765,14,17,6652,6916,11.0805,11.693,11.080599999999999,4498.013667354001,4
228,229,0.0626377,6.67683,6.73947,30,16,6698,6952,9.43913,8.05658,17.4957,4522.248837354001,4
229,230,0.0624249,8.26108,8.32351,9,4,6707,6962,12.3995,11.7702,12.399499999999998,4542.971847354001,4
230,231,0.065025,4.49809,4.56312,23,9,6730,6989,11.1074,8.78343,11.10747,4558.642437354,4
231,232,0.0643496,3.24093,3.30528,14,2,6744,7003,11.9285,11.0781,11.9285,4573.876217354,4
232,233,0.0644465,6.67346,6.7379,27,10,6771,7034,10.2834,8.34719,10.283410000000002,4590.897527354,4
233,234,0.0672098,5.58696,5.65417,10,11,6781,7051,12.1041,11.045,12.1041,4608.655797354,4
234,235,0.0646221,6.13077,6.1954,30,17,6828,7090,9.4112,7.87441,17.2856,4632.136797354,4
235,236,0.0666094,6.45163,6.51824,11,4,6839,7102,12.27,11.3712,12.270000000000001,4650.925037354,4
236,237,0.0659646,4.96308,5.02904,26,14,6865,7136,10.7488,8.0489,10.7488,4666.702877354,4
237,238,0.0671897,8.48441,8.5516,20,4,6885,7155,11.4046,10.3976,11.404699999999998,4686.659177353999,4
238,239,0.0656899,7.08317,7.14886,29,22,6936,7196,10.1065,8.44115,18.5477,4712.355737354,4
239,240,0.0682915,8.01145,8.07974,18,9,6954,7212,11.5439,10.8969,11.543899999999999,4731.979377354,4
240,241,0.0670307,8.09688,8.16391,44,33,7031,7269,9.8951,6.91431,16.8094,4756.952687354,4
241,242,0.0666101,8.17351,8.24012,18,11,7049,7291,10.797,10.939,10.7971,4775.989907354,4
242,243,0.0665332,1.67198,1.73851,44,4,7097,7328,10.1073,8.90806,19.0154,4796.743817354,4
243,244,0.0677405,3.71233,3.78007,17,10,7114,7345,11.7598,10.3159,11.759900000000002,4812.283787354,4
244,245,0.067378,2.85598,2.92336,33,11,7158,7380,8.80665,8.62064,17.4273,4832.634447354,4
245,246,0.0685446,5.13057,5.19912,16,5,7174,7393,11.9998,11.1459,11.999800000000002,4849.833367354,4
246,247,0.0675011,6.99068,7.05818,33,24,7231,7436,9.6214,8.00129,17.6227,4874.514247354,4
247,248,0.0695929,8.62039,8.68998,17,11,7248,7456,11.1217,11.6024,11.1217,4894.325927354,4
